resource	Community	ualId:belongsToCommunity	ualid:belongsToCommunity	ualId:hasCollectionId	ualId:hasCollection	ualid:hasCollectionId	ualid:hasCollection	ualids:doi	ualId:fedora3handle	ualids:fedora3handle	http://fedora.info/definitions/v4/repository#uuid	info:hasModel	http://id.loc.gov/vocabulary/relators/dpt	ualId:fedora3uuid	ualids:fedora3uuid	dcterm:creator	dcterm:description	dcterm:modified	dcterm:title	dcterm:relation	dcterm:source	http://scholarsphere.psu.edu/ns#relativePath	dcterm:contributor	dcterm:license	dcterm:type	dcterm:created	dcterm:dateAccepted	dcterm:dateSubmitted	dcterm:isVersionOf	dcterm:language	dcterm:subject	ualId:year_created	ualid:year_created	ualid:ingestbatch	ualId:ingestbatch	http://fedora.info/definitions/v4/repository#created	http://fedora.info/definitions/v4/repository#createdBy	http://fedora.info/definitions/v4/repository#exportsAs	http://fedora.info/definitions/v4/repository#hasParent	http://fedora.info/definitions/v4/repository#lastModified	http://fedora.info/definitions/v4/repository#lastModifiedBy	http://fedora.info/definitions/v4/repository#mixinTypes	http://fedora.info/definitions/v4/repository#primaryType	http://fedora.info/definitions/v4/repository#writable	info:downloadFilename	info:createdDate	AASM::Persistence::ActiveFedoraPersistence::AASMTermsaasmstate	info:fedora/fedora-system:def/relations-external#isPartOf	rdf:type
<http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/fb/49/4c/25/fb494c25m>	Grant Assist Program (Health Sciences)	44558r821	44558r821	44558t55j	University Delegate (CIHR) Information	44558t55j	University Delegate (CIHR) Information	doi:10.7939/R34B2X681	N/A	N/A	618afab2-8e99-45e8-9edb-7ae74a46f71e	GenericFile	cihrgrants@ualberta.ca	N/A	N/A	CIHR	N/A	2016-04-06T19:25:51.495Z	University Delegate Teleconference Minutes, March 3, 2016	N/A	N/A	N/A	N/A	http://creativecommons.org/licenses/by-nc-nd/4.0/	Research Material	2016/03/03	N/A	2016-04-06T19:25:51.495Z	N/A	English	CIHR | Project Grant | Active and Assisted Living Program | Collaborative Health Research Projects | Tri-Agency Statement	2016	2016	N/A	N/A	2016-04-06T19:25:52.134Z	fedoraAdmin	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/fb/49/4c/25/fb494c25m/fcr:export?format=jcr/xml	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod	2016-12-24T04:58:32.297Z	bypassAdmin	fedora:Container | fedora:Resource	nt:folder	true	2.0 Draft English Minutes of the March 3 2016 Meeting.pdf	N/A	available	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/9c/67/wq/73/9c67wq730	http://fedora.info/definitions/v4/repository#Container | http://fedora.info/definitions/v4/repository#Resource | http://www.jcp.org/jcr/mix/1.0created | http://www.jcp.org/jcr/mix/1.0lastModified | http://www.jcp.org/jcr/mix/1.0referenceable | http://www.jcp.org/jcr/nt/1.0base | http://www.jcp.org/jcr/nt/1.0folder | http://www.jcp.org/jcr/nt/1.0hierarchyNode | http://www.w3.org/ns/ldp#Container | http://www.w3.org/ns/ldp#RDFSource
<http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/t4/35/gd/66/t435gd663>	Grant Assist Program (Health Sciences)	44558r821	44558r821	44558v757	Foundation Competition Workshops	44558v757	Foundation Competition Workshops	doi:10.7939/R3BG3X	http://hdl.handle.net/10402/era.39984	http://hdl.handle.net/10402/era.39984	d37ab7ae-d710-4d8f-bc40-605f6cda8207	GenericFile	cihrgrants@ualberta.ca	uuid:7993f066-9d5d-4a87-9101-b27e5ea6882d	uuid:7993f066-9d5d-4a87-9101-b27e5ea6882d	Simala-Grant, Joanne - Director, Health Funding Research Initiatives | Wozniak, Rick - CIHR University Delegate for the University of Alberta; Professor, Department of Cell Biology	CIHR is designing a new open suite of programs & associated peer review. The current suite of open programs (including the OOGP) is being replaced by the Foundation Scheme & Project Scheme. The transition begins with the Fall 2014 Foundation Scheme competition (with restricted eligibility), and will be complete in 2016, where there will be two Project (Spring & Fall) & one Foundation (Fall) competition per year. This discussion focused on what is currently known about changes to CIHRs open programs with a focus on the Fall 2014 Foundation Scheme competition.	2015-03-17T17:11:58.836Z	Information Update on CIHRs Foundation Scheme December 10, 2013	N/A	N/A	N/A	N/A	Creative Commons Attribution-Non-Commercial-No Derivatives 3.0 Unported	Conference/workshop Presentation	2013/12/10	2014-10-31T10:57:29Z	2014-10-31T10:57:29Z	N/A	English	foundation scheme	2013	2013	2r36tz425	2r36tz425	2015-10-05T07:03:21.101Z	fedoraAdmin	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/t4/35/gd/66/t435gd663/fcr:export?format=jcr/xml	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod	2016-12-22T01:47:19.880Z	bypassAdmin	fedora:Container | fedora:Resource	nt:folder	true	Information Update Foundation Scheme 6Dec2013 woz.pdf	2014-10-31T16:57:30.000Z	available	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/0z/70/8x/13/0z708x13p	http://fedora.info/definitions/v4/repository#Container | http://fedora.info/definitions/v4/repository#Resource | http://www.jcp.org/jcr/mix/1.0created | http://www.jcp.org/jcr/mix/1.0lastModified | http://www.jcp.org/jcr/mix/1.0referenceable | http://www.jcp.org/jcr/nt/1.0base | http://www.jcp.org/jcr/nt/1.0folder | http://www.jcp.org/jcr/nt/1.0hierarchyNode | http://www.w3.org/ns/ldp#Container | http://www.w3.org/ns/ldp#RDFSource
<http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/k6/43/b3/97/k643b3978>	Grant Assist Program (Health Sciences)	N/A	44558r821	N/A	N/A	44558t31z	Foundation Competition Resources	doi:10.7939/R3GZ7H	N/A	N/A	81ef0ee0-63d5-4067-bfe2-b944b09673f5	GenericFile	cihrgrants@ualberta.ca	N/A	N/A	McPhalen, Cathy - PhD, thINK Editing	Outlined in this document is a summary of the most common strengths listed in by CIHR reviewers in feedback received by University of Alberta applicants to the Stage 2 Foundation 2014 competition. Analysis was performed on 53 reviews of 11 applications. Four of the applications analyzed were approved at Stage 3 and seven applications were not approved.	2016-11-09T18:15:18.550Z	Most Common Strengths Observed in Feedback Received from CIHR Stage 2 Foundation Reviewers	N/A	N/A	N/A	N/A	http://creativecommons.org/licenses/by-nc-nd/4.0/	Research Material	2016/09/11	N/A	N/A	N/A	English	CIHR | Foundation | Stage 2 | Common Weaknesses	N/A	2016	N/A	N/A	2016-11-09T18:15:19.098Z	bypassAdmin	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/k6/43/b3/97/k643b3978/fcr:export?format=jcr/xml	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod	2016-12-22T01:49:59.578Z	bypassAdmin	fedora:Container | fedora:Resource	nt:folder	true	Most Common Strengths summary Nov12 CM.pdf	2016-11-09T18:15:18.550Z	available	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bv/69/2t/62/bv692t628q	http://fedora.info/definitions/v4/repository#Container | http://fedora.info/definitions/v4/repository#Resource | http://www.jcp.org/jcr/mix/1.0created | http://www.jcp.org/jcr/mix/1.0lastModified | http://www.jcp.org/jcr/mix/1.0referenceable | http://www.jcp.org/jcr/nt/1.0base | http://www.jcp.org/jcr/nt/1.0folder | http://www.jcp.org/jcr/nt/1.0hierarchyNode | http://www.w3.org/ns/ldp#Container | http://www.w3.org/ns/ldp#RDFSource
<http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/r2/07/tq/17/r207tq17h>	Grant Assist Program (Health Sciences)	44558r821	44558r821	44558t55j	University Delegate (CIHR) Information	44558t55j	University Delegate (CIHR) Information	doi:10.7939/R3CK1H	http://hdl.handle.net/10402/era.34130	http://hdl.handle.net/10402/era.34130	6772a2a2-ee12-4ab2-8528-2a089eb4af64	GenericFile	cihrgrants@ualberta.ca	uuid:963291b6-bed6-48b9-85d3-efec3e97e4c6	uuid:963291b6-bed6-48b9-85d3-efec3e97e4c6	CIHR	Teleconference minutes are available for download for September 2013 University Delegate teleconference. Discussion included an update Biosketch and eligibility criteria for the Foundation Scheme \live pilot\ competitions. A call for nominations to the University Delegates Executive Committee was sent out after the meeting. An update to the funding opportunity for the first Foundation Scheme \live pilot\ competition was also provided.	2014-04-25T00:06:57.012Z	University Delegate Teleconference Minutes September 5, 2013	N/A	N/A	N/A	N/A	Creative Commons Attribution-Non-Commercial-No Derivatives 3.0 Unported	Research Material	2013/09/05	2013-10-02T10:07:08Z	2013-10-02T10:07:08Z	N/A	English	foundation scheme | biosketch	2013	2013	73666520f	73666520f	2015-10-05T22:07:27.548Z	fedoraAdmin	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/r2/07/tq/17/r207tq17h/fcr:export?format=jcr/xml	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod	2016-12-22T00:42:56.010Z	bypassAdmin	fedora:Container | fedora:Resource	nt:folder	true	UD September 5 2013 WebEx Meeting Minutes_EN.pdf	2013-10-02T16:07:13.000Z	available	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/q5/24/jp/65/q524jp65j	http://fedora.info/definitions/v4/repository#Container | http://fedora.info/definitions/v4/repository#Resource | http://www.jcp.org/jcr/mix/1.0created | http://www.jcp.org/jcr/mix/1.0lastModified | http://www.jcp.org/jcr/mix/1.0referenceable | http://www.jcp.org/jcr/nt/1.0base | http://www.jcp.org/jcr/nt/1.0folder | http://www.jcp.org/jcr/nt/1.0hierarchyNode | http://www.w3.org/ns/ldp#Container | http://www.w3.org/ns/ldp#RDFSource
<http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bw/d3/75/w4/bwd375w44n>	Grant Assist Program (Health Sciences)	N/A	44558r821	N/A	N/A	44558t55j	University Delegate (CIHR) Information	doi:10.7939/R30P0WZ3H	N/A	N/A	924e26d1-6b6a-4cdd-b136-2a6ff4066d79	GenericFile	cihrgrants@ualberta.ca	N/A	N/A	CIHR	N/A	2016-10-07T15:01:21.942Z	University Delegate Teleconference Minutes - September 1, 2016	N/A	N/A	N/A	N/A	http://creativecommons.org/licenses/by-nd/4.0/	Research Material	2016/09/01	N/A	N/A	N/A	English	Project Grant | CIHR Update | Foundation Grant | Peer Review Working Group	N/A	2016	N/A	N/A	2016-10-07T15:01:22.831Z	bypassAdmin	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bw/d3/75/w4/bwd375w44n/fcr:export?format=jcr/xml	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod	2017-01-19T01:24:59.335Z	bypassAdmin	fedora:Container | fedora:Resource	nt:folder	true	Draft English Minutes of the September 1 2016 Meeting.pdf	2016-10-07T15:01:21.942Z	available	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b2/77/3z/72/b2773z72q	http://fedora.info/definitions/v4/repository#Container | http://fedora.info/definitions/v4/repository#Resource | http://www.jcp.org/jcr/mix/1.0created | http://www.jcp.org/jcr/mix/1.0lastModified | http://www.jcp.org/jcr/mix/1.0referenceable | http://www.jcp.org/jcr/nt/1.0base | http://www.jcp.org/jcr/nt/1.0folder | http://www.jcp.org/jcr/nt/1.0hierarchyNode | http://www.w3.org/ns/ldp#Container | http://www.w3.org/ns/ldp#RDFSource
<http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/n5/83/xx/70/n583xx705>	Grant Assist Program (Health Sciences)	44558r821	44558r821	N/A	N/A	N/A	N/A	doi:10.7939/R3Z892J2P	N/A	N/A	b2a78790-8f0a-47ec-823d-e51abb03343a	GenericFile	cihrgrants@ualberta.ca	N/A	N/A	CIHR | Thane Chambers	N/A	2016-04-14T15:17:17.006Z	CIHR Grant Assist Program (HS) Research Impact Slides	N/A	N/A	N/A	N/A	http://creativecommons.org/licenses/by-nc-nd/4.0/	Research Material	2016-03-24	N/A	2016-04-14T15:17:17.006Z	N/A	English	CIHR | Articles | Bibliometrics | InCites Database | Journal Citation Reports | Metrics | Research Impact | Scopus | Web of Science	2016	2016	N/A	N/A	2016-04-14T15:17:17.807Z	fedoraAdmin	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/n5/83/xx/70/n583xx705/fcr:export?format=jcr/xml	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod	2016-12-24T12:17:15.900Z	bypassAdmin	fedora:Container | fedora:Resource	nt:folder	true	CIHR Grant Assist Research Impact Slides.pdf	N/A	available	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/4q/77/fv/07/4q77fv07m	http://fedora.info/definitions/v4/repository#Container | http://fedora.info/definitions/v4/repository#Resource | http://www.jcp.org/jcr/mix/1.0created | http://www.jcp.org/jcr/mix/1.0lastModified | http://www.jcp.org/jcr/mix/1.0referenceable | http://www.jcp.org/jcr/nt/1.0base | http://www.jcp.org/jcr/nt/1.0folder | http://www.jcp.org/jcr/nt/1.0hierarchyNode | http://www.w3.org/ns/ldp#Container | http://www.w3.org/ns/ldp#RDFSource
<http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/31/97/xn/59/3197xn59b>	Grant Assist Program (Health Sciences)	44558r821	44558r821	44558s04v	Workshops - Operating Grants	44558s04v	Workshops - Operating Grants	doi:10.7939/R3MK65B42	http://hdl.handle.net/10402/era.25492	http://hdl.handle.net/10402/era.25492	208ac4e2-0d72-4543-abb2-7689b6cb2cf9	GenericFile	cihrgrants@ualberta.ca	uuid:c88f960a-65f1-4bcf-bb09-f496a05a4304	uuid:c88f960a-65f1-4bcf-bb09-f496a05a4304	Johnson, Jeff - Professor, School of Public Health | Light, Peter - Professor, Dept of Pharmacology; Director, Alberta Diabetes Institute	This panel discussion was aimed at helping applicants select between the 44 different peer-review committees in the open operating grant competition. Panellists shared from their experience both applying to and serving on multiple peer review committees. While it was too late for applicants to choose their committee for the March 2012 competition, this session provided valuable insights into the peer review process at CIHR.  After brief introductions, the presenters spent  the majority of the session answering questions from attendees, whether about specific committees or the general process of selecting a committee.   The presenters, as a whole, have experience with the following committees:   Behavioural Sciences B  Cardiovascular System A  Diabetes, Obesity, Lipid & Lipoprotein Disorders  Health Services Evaluation & Interventions Research  Knowledge Translation & Exchange  Psychosocial, Socio-cultural and Behavioural Determinants of Health  Graduate Studentships	2015-08-05T21:12:28.510Z	Selecting a Peer Review Committee for the Open Operating Grant Competition	N/A	N/A	N/A	N/A	Creative Commons Attribution-Non-Commercial-No Derivatives 3.0 Unported	Conference/workshop Presentation	2012/02/09	2012-02-24T07:39:15Z	2012-02-24T07:39:15Z	N/A	English	OOGP | open operating grant program | peer review committee	2012	2012	1z40kv44j	1z40kv44j	2015-10-11T01:27:28.530Z	fedoraAdmin	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/31/97/xn/59/3197xn59b/fcr:export?format=jcr/xml	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod	2016-12-24T08:45:24.248Z	bypassAdmin	fedora:Container | fedora:Resource	nt:folder	true	My Video.mov	2012-02-24T14:39:16.000Z	available	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/7w/62/f9/78/7w62f978x	http://fedora.info/definitions/v4/repository#Container | http://fedora.info/definitions/v4/repository#Resource | http://www.jcp.org/jcr/mix/1.0created | http://www.jcp.org/jcr/mix/1.0lastModified | http://www.jcp.org/jcr/mix/1.0referenceable | http://www.jcp.org/jcr/nt/1.0base | http://www.jcp.org/jcr/nt/1.0folder | http://www.jcp.org/jcr/nt/1.0hierarchyNode | http://www.w3.org/ns/ldp#Container | http://www.w3.org/ns/ldp#RDFSource
<http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/66/82/x6/72/6682x672v>	Grant Assist Program (Health Sciences)	N/A	44558r821	N/A	N/A	N/A	N/A	doi:10.7939/R3GX4573P	N/A	N/A	6e93737f-aeb9-4552-8fb9-b773e5406e2d	GenericFile	cihrgrants@ualberta.ca	N/A	N/A	Lucy, Charles - Professor, Department of Chemistry | Michalak, Marek - Professor, Department of Biochemistry	This resource contains tips for capturing information in your Canadian Common CV.	2017-08-11T21:16:12.934Z	Tips for Preparing your Canadian Common CV (CCV)	N/A	N/A	N/A	Coe, Helen - Project Coordinator, Grant Assist Program	http://creativecommons.org/licenses/by-nc-sa/4.0/	Report	2017/08/11	N/A	N/A	N/A	English	CCV | tips	N/A	2017	N/A	N/A	2017-08-11T21:16:13.327Z	bypassAdmin	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/66/82/x6/72/6682x672v/fcr:export?format=jcr/xml	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod	2017-08-11T21:18:16.314Z	bypassAdmin	fedora:Container | fedora:Resource	nt:folder	true	CCV Tips Resource August 2017 Final Version.pdf	2017-08-11T21:16:12.934Z	available	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b1/n7/9h/45/b1n79h451n	http://fedora.info/definitions/v4/repository#Container | http://fedora.info/definitions/v4/repository#Resource | http://www.jcp.org/jcr/mix/1.0created | http://www.jcp.org/jcr/mix/1.0lastModified | http://www.jcp.org/jcr/mix/1.0referenceable | http://www.jcp.org/jcr/nt/1.0base | http://www.jcp.org/jcr/nt/1.0folder | http://www.jcp.org/jcr/nt/1.0hierarchyNode | http://www.w3.org/ns/ldp#Container | http://www.w3.org/ns/ldp#RDFSource
<http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/8s/45/q8/81/8s45q881f>	Grant Assist Program (Health Sciences)	44558r821	44558r821	44558s04v	Workshops - Operating Grants	44558s04v	Workshops - Operating Grants	doi:10.7939/R3RJ48W6K	http://hdl.handle.net/10402/era.25265	http://hdl.handle.net/10402/era.25265	4561c17f-807f-4d9c-a392-1aaa88af3236	GenericFile	cihrgrants@ualberta.ca	uuid:076686e2-949a-4e1b-b759-ffb8501c8f2d	uuid:076686e2-949a-4e1b-b759-ffb8501c8f2d	Johnson, Jeff - Professor, School of Public Health | Hegadoren, Kathleen - Professor, Faculty of Nursing | Light, Peter - Professor, Department of Pharmacology, FoMD; Director, Alberta Diabetes Institute	Video recording of the following session is available for download and will help applicants select between the 44 different peer-review committees in the open operating grant competition. The panelists shared from their experience both applying to and serving on multiple peer review committees. The majority of the session was devoted to answering questions from attendees, whether about specific committees or the general process of selecting a committee.  The presenters, as a whole, have experience with the following committees: Behavioral Sciences B , Cardiovascular System A , Cell Physiology , Gender, Sex and Health, Health Services Evaluation & Interventions Research , Knowledge Translation & Exchange, Psychosocial, Socio-cultural and Behavioral Determinants of Health, New Investigators Salary Award, and Graduate Studentships	2015-08-05T21:09:26.498Z	Selecting a Peer Review Committee for the Open Operating Grant Competition	N/A	N/A	N/A	N/A	Creative Commons Attribution-Non-Commercial-No Derivatives 3.0 Unported	Conference/workshop Presentation	2011/07/18	2012-01-25T13:12:38Z	2012-01-25T13:12:38Z	N/A	English	OOGP | open operating grant program | peer review committees	2011	2011	rj430457n	rj430457n	2015-10-02T23:48:04.091Z	fedoraAdmin	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/8s/45/q8/81/8s45q881f/fcr:export?format=jcr/xml	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod	2017-08-02T18:57:25.442Z	bypassAdmin	fedora:Container | fedora:Resource	nt:folder	true	Helen 2.mov	2012-01-25T20:12:38.000Z	available	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/ms/35/t8/67/ms35t867c	http://fedora.info/definitions/v4/repository#Container | http://fedora.info/definitions/v4/repository#Resource | http://www.jcp.org/jcr/mix/1.0created | http://www.jcp.org/jcr/mix/1.0lastModified | http://www.jcp.org/jcr/mix/1.0referenceable | http://www.jcp.org/jcr/nt/1.0base | http://www.jcp.org/jcr/nt/1.0folder | http://www.jcp.org/jcr/nt/1.0hierarchyNode | http://www.w3.org/ns/ldp#Container | http://www.w3.org/ns/ldp#RDFSource
<http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/8s/45/q9/14/8s45q914s>	Grant Assist Program (Health Sciences)	44558r821	44558r821	44558s04v	Workshops - Operating Grants	44558s04v	Workshops - Operating Grants	doi:10.7939/R3028PF53	http://hdl.handle.net/10402/era.23430	http://hdl.handle.net/10402/era.23430	87c5d1d9-cd91-42a4-97a3-5f1916833902	GenericFile	cihrgrants@ualberta.ca	uuid:49046a9b-4ae4-4236-8645-8814c302d522	uuid:49046a9b-4ae4-4236-8645-8814c302d522	Zwaigenbaum, Lonnie - Associate Professor, Pediatrics, Faculty of Medicine & Dentistry	The PowerPoint presentation and the video (please select attached) of the workshop are available for download. Dr. Lonnie Zwaigenbaum (Associate Professor, Department of Pediatrics) outlined when to apply, key elements of a successful Theme 2 CIHR Operating Grant application and common errors that are made in the application process.	2015-08-05T20:03:15.676Z	Strategies for Success and Potential Pitfalls Theme Workshops: Theme/Pillar 2 - Clinical Operating Grants	N/A	N/A	N/A	N/A	Creative Commons Attribution-Non-Commercial-No Derivatives 3.0 Unported	Conference/workshop Presentation	2011/06/10	2011-06-16T08:49:43Z	2011-06-16T08:49:43Z	N/A	English	OOGP | open operating grant program | clinical | theme 2	2011	2011	qr46r120z	qr46r120z	2015-10-04T03:54:28.705Z	fedoraAdmin	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/8s/45/q9/14/8s45q914s/fcr:export?format=jcr/xml	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod	2017-08-02T18:57:25.442Z	bypassAdmin	fedora:Container | fedora:Resource	nt:folder	true	uuid:49046a9b-4ae4-4236-8645-8814c302d522.zip	2011-06-16T14:49:43.000Z	available	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/xs/55/mc/35/xs55mc356	http://fedora.info/definitions/v4/repository#Container | http://fedora.info/definitions/v4/repository#Resource | http://www.jcp.org/jcr/mix/1.0created | http://www.jcp.org/jcr/mix/1.0lastModified | http://www.jcp.org/jcr/mix/1.0referenceable | http://www.jcp.org/jcr/nt/1.0base | http://www.jcp.org/jcr/nt/1.0folder | http://www.jcp.org/jcr/nt/1.0hierarchyNode | http://www.w3.org/ns/ldp#Container | http://www.w3.org/ns/ldp#RDFSource
