Val	match-ID-F	score-lc	Column 1	LCP	match-ID	score	Cor	LCC	score-c	org	Column 3	Column 4	VIAF-ID
IGI Global	no2008075894		IGI Global		no2008075894		IGI Global	no2008075894	0.9	Organization		http://example.org/6739872#Agent710-43	156327370
Sweeney, Paul D., 1955-	n97030884		Sweeney, Paul D., 1955-	n97030884	n97030884	1	Sweeney, Paul D., 1955-			Person		http://example.org/6741067#Agent100-21	116407699
McFarlin, Dean B	n89608846		McFarlin, Dean B	n89608846	n89608846	0.9411764705882353	McFarlin, Dean B			Person		http://example.org/6741067#Agent700-33	3569460
Shaul, Joel	nb2014023023		Shaul, Joel	nb2014023023	nb2014023023	1	Shaul, Joel			Person		http://example.org/6741084#Agent100-19	310719442
Hartung, Paul J			Hartung, Paul J				Hartung, Paul J			Person		http://example.org/6741088#Agent700-36	
Savickas, Mark, 1947-	n93107347		Savickas, Mark, 1947-	n93107347	n93107347	1	Savickas, Mark, 1947-			Person		http://example.org/6741088#Agent700-37	2768999
Walsh, W. Bruce, 1936-	n80043314		Walsh, W. Bruce, 1936-	n80043314	n80043314	0.8	Walsh, W. Bruce, 1936-			Person		http://example.org/6741088#Agent700-38	12548495
Hartung, Paul J			Hartung, Paul J				Hartung, Paul J			Person		http://example.org/6741089#Agent700-36	
Savickas, Mark, 1947-	n93107347		Savickas, Mark, 1947-	n93107347	n93107347	1	Savickas, Mark, 1947-			Person		http://example.org/6741089#Agent700-37	2768999
Walsh, W. Bruce, 1936-	n80043314		Walsh, W. Bruce, 1936-	n80043314	n80043314	0.8	Walsh, W. Bruce, 1936-			Person		http://example.org/6741089#Agent700-38	12548495
Berninger, Virginia Wise	n94050577		Berninger, Virginia Wise	n94050577	n94050577	1	Berninger, Virginia Wise			Person		http://example.org/6741090#Agent100-20	37088227
Walker, Donald F. (Donald F.)	n79016369		Walker, Donald F. (Donald F.)	n79016369	n79016369	0.8275862068965517	Walker, Donald F. (Donald F.)			Person		http://example.org/6741091#Agent700-38	
Courtois, Christine A	n87863841		Courtois, Christine A	n87863841	n87863841	0.9545454545454546	Courtois, Christine A			Person		http://example.org/6741091#Agent700-39	75378634
Aten, Jamie D	n2008027075		Aten, Jamie D	n2008027075	n2008027075	0.9285714285714286	Aten, Jamie D			Person		http://example.org/6741091#Agent700-40	53620184
American Psychological Association	n80126082		American Psychological Association		n80126082		American Psychological Association	n80126082	0.9411764705882353	Organization		http://example.org/6741091#Agent710-41	153428680
Bernardy, Nancy C	n2014184191		Bernardy, Nancy C	n2014184191	n2014184191	0.9444444444444444	Bernardy, Nancy C			Person		http://example.org/6741092#Agent700-37	308233926
Friedman, Matthew J	n95801409		Friedman, Matthew J	n95801409	n95801409	0.95	Friedman, Matthew J			Person		http://example.org/6741092#Agent700-38	125254
American Psychological Association	n80126082		American Psychological Association		n80126082		American Psychological Association	n80126082	0.9411764705882353	Organization		http://example.org/6741092#Agent710-39	153428680
Barkley, Russell A., 1949-	n81016349		Barkley, Russell A., 1949-	n81016349	n81016349	0.8666666666666667	Barkley, Russell A., 1949-			Person		http://example.org/6741116#Agent700-31	79104151
Patterson, Alan			Patterson, Alan				Patterson, Alan			Person		http://example.org/6741147#Agent100-16	179779363
Gerdes, William D	n2006091669		Gerdes, William D	n2006091669	n2006091669	0.9444444444444444	Gerdes, William D			Person		http://example.org/6741148#Agent100-16	28967372
McGowan, Carl	no2007020048		McGowan, Carl	no2007020048	no2007020048	1	McGowan, Carl			Person		http://example.org/6741149#Agent100-16	92162312
Coca-Cola Company			Coca-Cola Company				Coca-Cola Company			Organization		http://example.org/6741149#Agent610-32	
Goncalves, Marcus	n96121873		Goncalves, Marcus	n96121873	n96121873	0.9411764705882353	Goncalves, Marcus			Person		http://example.org/6741150#Agent100-16	55011058
Alves, José			Alves, José				Alves, José			Person		http://example.org/6741150#Agent700-35	
Li, Xiaoxi	nr92039317		Li, Xiaoxi	nr92039317	nr92039317	1	Li, Xiaoxi			Person		http://example.org/6741591#Agent700-40	85288875
Pan, Jiancheng	n2015035875		Pan, Jiancheng	n2015035875	n2015035875	1	Pan, Jiancheng			Person		http://example.org/6741591#Agent700-41	315988689
Harris, Anne			Harris, Anne				Harris, Anne			Person		http://example.org/6741629#Agent100-29	
Sinclair, Christine 	n2006093610		Sinclair, Christine 	n2006093610	n2006093610	0.95	Sinclair, Christine 			Person		http://example.org/6741629#Agent700-44	43735069
Selvin, Al	no2014170252		Selvin, Al	no2014170252	no2014170252	1	Selvin, Al			Person		http://example.org/6742013#Agent100-16	313296715
Buckingham Shum, Simon J	nb2002082178		Buckingham Shum, Simon J	nb2002082178	nb2002082178	0.96	Buckingham Shum, Simon J			Person		http://example.org/6742013#Agent700-39	269754986
Hlava, Marjorie M. K	n85098617		Hlava, Marjorie M. K	n85098617	n85098617	0.9	Hlava, Marjorie M. K			Person		http://example.org/6742015#Agent100-16	13740112
Li, Hang, 1965-	n2008064030		Li, Hang, 1965-	n2008064030	n2008064030	1	Li, Hang, 1965-			Person		http://example.org/6742016#Agent100-16	18063505
Chen, Bin, 1983-	no2014089631		Chen, Bin, 1983-	no2014089631	no2014089631	1	Chen, Bin, 1983-			Person		http://example.org/6742017#Agent100-17	309846297
Wang, Huijun			Wang, Huijun				Wang, Huijun			Person		http://example.org/6742017#Agent700-43	721542
Ding, Ying, 1955-	n2008063128		Ding, Ying, 1955-	n2008063128	n2008063128	1	Ding, Ying, 1955-			Person		http://example.org/6742017#Agent700-44	26540853
Wild, David			Wild, David				Wild, David			Person		http://example.org/6742017#Agent700-45	
Holtzblatt, Karen	n97077994		Holtzblatt, Karen	n97077994	n97077994	0.9444444444444444	Holtzblatt, Karen			Person		http://example.org/6742018#Agent100-16	166501941
Beyer, Hugh	n97077992		Beyer, Hugh	n97077992	n97077992	0.9166666666666666	Beyer, Hugh			Person		http://example.org/6742018#Agent700-34	190899839
Narayan, Ambar	no00001086		Narayan, Ambar	no00001086	no00001086	1	Narayan, Ambar			Person		http://example.org/6742493#Agent100-18	68466152
Abras, Ana	no2012116008		Abras, Ana	no2012116008	no2012116008	1	Abras, Ana			Person		http://example.org/6742493#Agent700-35	251371199
Dabalen, Andrew	n2005000128		Dabalen, Andrew	n2005000128	n2005000128	1	Dabalen, Andrew			Person		http://example.org/6742493#Agent700-36	271611677
Hoyos, Alejandro	no2012116012		Hoyos, Alejandro	no2012116012	no2012116012	1	Hoyos, Alejandro			Person		http://example.org/6742493#Agent700-37	261009185
Saavedra Chanduv©Ư, Jaime			Saavedra Chanduv©Ư, Jaime				Saavedra Chanduv©Ư, Jaime			Person		http://example.org/6742493#Agent700-38	
Tiwari, Sailesh	no2013087820		Tiwari, Sailesh	no2013087820	no2013087820	1	Tiwari, Sailesh			Person		http://example.org/6742493#Agent700-39	173149368822985980004
World Bank Group			World Bank Group				World Bank Group			Organization		http://example.org/6742507#Agent610-32	
International Comparison Programme	n94076494		International Comparison Programme		n94076494		International Comparison Programme	n94076494	1	Organization		http://example.org/6742512#Agent610-27	145574061
World Bank	n79043403		World Bank		n79043403		World Bank	n79043403	0.9090909090909091	Organization		http://example.org/6742512#Agent710-32	271359876
Zhou, Jian, 1974-	n2014026942		Zhou, Jian, 1974-	n2014026942	n2014026942	1	Zhou, Jian, 1974-			Person		http://example.org/6744101#Agent700-33	308751990
Bansal, Narottam P	n85104523		Bansal, Narottam P	n85104523	n85104523	0.9473684210526315	Bansal, Narottam P			Person		http://example.org/6744106#Agent700-38	44385151
Lamon, Jacques	n2014026221		Lamon, Jacques	n2014026221	n2014026221	0.9333333333333333	Lamon, Jacques			Person		http://example.org/6744106#Agent700-39	97146937811013832251
D'Onofrio, Giuseppe	nb97092244		D'Onofrio, Giuseppe	nb97092244	nb97092244	1	D'Onofrio, Giuseppe			Person		http://example.org/6744110#Agent100-29	272563111
Zini, Gina	n98800104		Zini, Gina	n98800104	n98800104	1	Zini, Gina			Person		http://example.org/6744110#Agent700-48	23922330
Johnson, Timothy P	n92073190		Johnson, Timothy P	n92073190	n92073190	0.9473684210526315	Johnson, Timothy P			Person		http://example.org/6744112#Agent700-30	16423925
Mulley, Graham P	n84003954		Mulley, Graham P	n84003954	n84003954	0.9411764705882353	Mulley, Graham P			Person		http://example.org/6744118#Agent700-32	56850675
Harrison, R. Giles			Harrison, R. Giles				Harrison, R. Giles			Person		http://example.org/6744119#Agent100-19	61784587
Lakshmi, Venkat			Lakshmi, Venkat				Lakshmi, Venkat			Person		http://example.org/6744120#Agent700-35	3357149108407668780005
Richards, Adrian M	n2001127270		Richards, Adrian M	n2001127270	n2001127270	0.9473684210526315	Richards, Adrian M			Person		http://example.org/6744122#Agent100-19	51040389
Dafydd, Hywel	n2014187629		Dafydd, Hywel	n2014187629	n2014187629	1	Dafydd, Hywel			Person		http://example.org/6744122#Agent700-34	
Wei, Fu-Chan			Wei, Fu-Chan				Wei, Fu-Chan			Person		http://example.org/6744122#Agent700-35	
Snyder, Lindsey B. C	n2014185983		Snyder, Lindsey B. C	n2014185983	n2014185983	0.9523809523809523	Snyder, Lindsey B. C			Person		http://example.org/6744123#Agent700-42	309829707
Johnson, Rebecca A. (Rebecca Ann)	no2010087228		Johnson, Rebecca A. (Rebecca Ann)	no2010087228	no2010087228	1	Johnson, Rebecca A. (Rebecca Ann)			Person		http://example.org/6744123#Agent700-43	121275501
Fink, Johannes Karl	n2003007640		Fink, Johannes Karl	n2003007640	n2003007640	0.95	Fink, Johannes Karl			Person		http://example.org/6744125#Agent100-18	46133246
Mountjoy, Margo L	n2014186230		Mountjoy, Margo L	n2014186230	n2014186230	0.9444444444444444	Mountjoy, Margo L			Person		http://example.org/6744126#Agent700-34	309829907
Zhang, Bo, 1976-			Zhang, Bo, 1976-				Zhang, Bo, 1976-			Person		http://example.org/6744131#Agent100-19	260410917
Qiu, Dongyuan	n2014035799		Qiu, Dongyuan	n2014035799	n2014035799	1	Qiu, Dongyuan			Person		http://example.org/6744131#Agent700-31	309819172
Thomas, Sabu	n2005035242		Thomas, Sabu	n2005035242	n2005035242	0.9230769230769231	Thomas, Sabu			Person		http://example.org/6744141#Agent700-32	38782442
Grohens, Yves	no2014060062		Grohens, Yves	no2014060062	no2014060062	0.9285714285714286	Grohens, Yves			Person		http://example.org/6744141#Agent700-33	33092775
Jyotishkumar, P. (Parameswaranpillai)	nb2013010322		Jyotishkumar, P. (Parameswaranpillai)	nb2013010322	nb2013010322	1	Jyotishkumar, P. (Parameswaranpillai)			Person		http://example.org/6744141#Agent700-34	306489625
Hau-Riege, Stefan P	nb2011029396		Hau-Riege, Stefan P	nb2011029396	nb2011029396	0.95	Hau-Riege, Stefan P			Person		http://example.org/6744142#Agent100-19	202984797
Procop, Gary W	n2014182640		Procop, Gary W	n2014182640	n2014182640	0.9333333333333333	Procop, Gary W			Person		http://example.org/6744689#Agent700-41	307435186
Pritt, Bobbi S	n2014182641		Pritt, Bobbi S	n2014182641	n2014182641	0.9333333333333333	Pritt, Bobbi S			Person		http://example.org/6744689#Agent700-42	307435187
Cameron, Peter, 1958-	n99800753		Cameron, Peter, 1958-	n99800753	n99800753	0.84	Cameron, Peter, 1958-			Person		http://example.org/6744691#Agent700-39	36254027
Jelinek, George	n99803430		Jelinek, George	n99803430	n99803430	0.9375	Jelinek, George			Person		http://example.org/6744691#Agent700-40	63345456
Kelly, Anne-Maree	n2013187979		Kelly, Anne-Maree	n2013187979	n2013187979	0.9444444444444444	Kelly, Anne-Maree			Person		http://example.org/6744691#Agent700-41	92510335
Brown, Anthony F. T	n88038139		Brown, Anthony F. T	n88038139	n88038139	0.8947368421052632	Brown, Anthony F. T			Person		http://example.org/6744691#Agent700-42	113912551
Little, Mark (Emergency physician)	n2013187981		Little, Mark (Emergency physician)	n2013187981	n2013187981	1	Little, Mark (Emergency physician)			Person		http://example.org/6744691#Agent700-43	305447375
Crossman, A. R	n88290988		Crossman, A. R	n88290988	n88290988	0.8571428571428571	Crossman, A. R			Person		http://example.org/6744693#Agent100-21	18148120565794790712
Neary, David (Professor of neurology)	n94803615		Neary, David (Professor of neurology)	n94803615	n94803615	1	Neary, David (Professor of neurology)			Person		http://example.org/6744693#Agent700-38	5081196
Crossman, Ben	no2010079399		Crossman, Ben	no2010079399	no2010079399	1	Crossman, Ben			Person		http://example.org/6744693#Agent700-39	121228765
Drake, Richard L. (Richard Lee), 1950-	n87870376		Drake, Richard L. (Richard Lee), 1950-	n87870376	n87870376	1	Drake, Richard L. (Richard Lee), 1950-			Person		http://example.org/6744707#Agent100-20	19994194
Harding, Christopher	n99040807		Harding, Christopher	n99040807	n99040807	1	Harding, Christopher			Person		http://example.org/6747410#Agent700-32	17306270
Fumiaki, Iwata	n2015181312		Fumiaki, Iwata	n2015181312	n2015181312	1	Fumiaki, Iwata			Person		http://example.org/6747410#Agent700-33	314898950
Shin'ichi, Yoshinaga			Shin'ichi, Yoshinaga				Shin'ichi, Yoshinaga			Person		http://example.org/6747410#Agent700-34	
Franco, Francisco, 1892-1975	n79043066		Franco, Francisco, 1892-1975	n79043066	n79043066	0.9655172413793104	Franco, Francisco, 1892-1975			Person		http://example.org/6747413#Agent600-33	44334635
Anderson, Peter, 1964-	nb2015010292		Anderson, Peter, 1964-	nb2015010292	nb2015010292	1	Anderson, Peter, 1964-			Person		http://example.org/6747413#Agent700-42	86259326
Arco Blanco, Miguel Ángel del	no2008018464		Arco Blanco, Miguel Ángel del	no2008018464	no2008018464	1	Arco Blanco, Miguel Ángel del			Person		http://example.org/6747413#Agent700-43	5220868
Miller, Eddis N	no2014025055		Miller, Eddis N	no2014025055	no2014025055	0.9375	Miller, Eddis N			Person		http://example.org/6747432#Agent100-20	306392206
Monden, Masafumi	n2014031523		Monden, Masafumi	n2014031523	n2014031523	1	Monden, Masafumi			Person		http://example.org/6747433#Agent100-17	308755615
Cohen, Sara, 1961-	n2006040175		Cohen, Sara, 1961-	n2006040175	n2006040175	1	Cohen, Sara, 1961-			Person		http://example.org/6747442#Agent700-33	7471685
Thorpe, Dave, 1954-	nb2004308470		Thorpe, Dave, 1954-	nb2004308470	nb2004308470	1	Thorpe, Dave, 1954-			Person		http://example.org/6747471#Agent100-19	31513051
Helstosky, Carol	n2004001493		Helstosky, Carol	n2004001493	n2004001493	1	Helstosky, Carol			Person		http://example.org/6747472#Agent700-35	23984527
Fanning, Bryan	nb99169712		Fanning, Bryan	nb99169712	nb99169712	0.9333333333333333	Fanning, Bryan			Person		http://example.org/6747497#Agent100-22	5167448
Jansen, M. Angela	no2014147618		Jansen, M. Angela	no2014147618	no2014147618	1	Jansen, M. Angela			Person		http://example.org/6747500#Agent100-19	311478548
Fox O'Mahony, Lorna	no2007019345		Fox O'Mahony, Lorna	no2007019345	no2007019345	1	Fox O'Mahony, Lorna			Person		http://example.org/6747504#Agent700-33	56383408
Hickey, Robin	n2010024770		Hickey, Robin	n2010024770	n2010024770	1	Hickey, Robin			Person		http://example.org/6747504#Agent700-34	120455349
O'Mahony, David	n84152541		O'Mahony, David	n84152541	n84152541	1	O'Mahony, David			Person		http://example.org/6747504#Agent700-35	46988426
Orner, Brendan P	nb2014028729		Orner, Brendan P	nb2014028729	nb2014028729	0.9411764705882353	Orner, Brendan P			Person		http://example.org/6748377#Agent700-41	313409986
Beijing International Symposium Land Reclamation and Ecological Restoration, LRER (2014 : Beijing, China)	no2015025435		Beijing International Symposium Land Reclamation and Ecological Restoration, LRER (2014 : Beijing, China)		no2015025435		Beijing International Symposium Land Reclamation and Ecological Restoration, LRER (2014 : Beijing, China)	no2015025435	0.9428571428571428	Meeting		http://example.org/6748893#Agent111-14	314907876
Hu, Zhenqi	n2014058096		Hu, Zhenqi	n2014058096	n2014058096	1	Hu, Zhenqi			Person		http://example.org/6748893#Agent700-29	310711108
Beijing International Symposium Land Reclamation and Ecological Restoration, LRER			Beijing International Symposium Land Reclamation and Ecological Restoration, LRER				Beijing International Symposium Land Reclamation and Ecological Restoration, LRER			Meeting		http://example.org/6748893#Agent711-30	
Conference on Maritime-Port Technology (MTEC) (2014 : Trondheim, Norway)	no2015025742		Conference on Maritime-Port Technology (MTEC) (2014 : Trondheim, Norway)		no2015025742		Conference on Maritime-Port Technology (MTEC) (2014 : Trondheim, Norway)	no2015025742	0.9027777777777778	Meeting		http://example.org/6748894#Agent111-14	
Ehlers, Sören (College teacher)	no2013113093		Ehlers, Sören (College teacher)	no2013113093	no2013113093	0.9375	Ehlers, Sören (College teacher)			Person		http://example.org/6748894#Agent700-28	
Asbjørnslett, Bjørn Egil			Asbjørnslett, Bjørn Egil				Asbjørnslett, Bjørn Egil			Person		http://example.org/6748894#Agent700-29	349149106077668491122
Rødseth, Ørnulf Jan			Rødseth, Ørnulf Jan				Rødseth, Ørnulf Jan			Person		http://example.org/6748894#Agent700-30	
Berg, Tor Einar			Berg, Tor Einar				Berg, Tor Einar			Person		http://example.org/6748894#Agent700-31	324149066347765600352
Conference on Maritime-Port Technology (MTEC)			Conference on Maritime-Port Technology (MTEC)				Conference on Maritime-Port Technology (MTEC)			Meeting		http://example.org/6748894#Agent711-32	101149066685465602659
International Conference of International Association for Computer Methods and Recent Advances in Geomechanics (14th : 2014 : Kyoto, Japan)			International Conference of International Association for Computer Methods and Recent Advances in Geomechanics (14th : 2014 : Kyoto, Japan)				International Conference of International Association for Computer Methods and Recent Advances in Geomechanics (14th : 2014 : Kyoto, Japan)			Meeting		http://example.org/6748895#Agent111-14	
Oka, Fusao	n97123758		Oka, Fusao	n97123758	n97123758	0.9090909090909091	Oka, Fusao			Person		http://example.org/6748895#Agent700-29	28824062
Murakami, Akira	n80019240		Murakami, Akira	n80019240	n80019240	1	Murakami, Akira			Person		http://example.org/6748895#Agent700-30	
Uzuoka, Ryosuke	no2015016588		Uzuoka, Ryosuke	no2015016588	no2015016588	1	Uzuoka, Ryosuke			Person		http://example.org/6748895#Agent700-31	313505665
