Column 1	LCSH	Column 2	Column 3	blank
Electric vehicles	http://id.loc.gov/authorities/subjects/sh85042036	lcsh	http://example.org/6748943#Topic650-27	
Fluorescence microscopy	http://id.loc.gov/authorities/subjects/sh85049410	lcsh	http://example.org/6799511#Topic650-36	
Microscopy, Fluorescence--methods--Laboratory Manuals		mesh	http://example.org/6799511#Topic650-37	
Fluorescence microscopy	http://id.loc.gov/authorities/subjects/sh85049410	fast	http://example.org/6799511#Topic650-38	
Diagnostic Techniques, Obstetrical and Gynecological		mesh	http://example.org/6789520#Topic650-24	
Women's Health		mesh	http://example.org/6789520#Topic650-25	
Nanostructured materials	http://id.loc.gov/authorities/subjects/sh93000864	lcsh	http://example.org/6677817#Topic650-26	
PWM power converters	http://id.loc.gov/authorities/subjects/sh2014000549	lcsh	http://example.org/6789399#Topic650-30	
DC-to-DC converters	http://id.loc.gov/authorities/subjects/sh85035992	lcsh	http://example.org/6789399#Topic650-31	
Power electronics	http://id.loc.gov/authorities/subjects/sh85105978	lcsh	http://example.org/6789399#Topic650-32	
Oxidative stress	http://id.loc.gov/authorities/subjects/sh2003008365	lcsh	http://example.org/6735481#Topic650-36	
Oxidation, Physiological	http://id.loc.gov/authorities/subjects/sh85096309	lcsh	http://example.org/6735481#Topic650-37	
Oxidative Stress--physiology--Laboratory Manuals		mesh	http://example.org/6735481#Topic650-38	
Antioxidants--physiology--Laboratory Manuals		mesh	http://example.org/6735481#Topic650-39	
Reactive Nitrogen Species--metabolism--Laboratory Manuals		mesh	http://example.org/6735481#Topic650-40	
Reactive Oxygen Species--metabolism--Laboratory Manuals		mesh	http://example.org/6735481#Topic650-41	
Oxidation, Physiological	http://id.loc.gov/authorities/subjects/sh85096309	fast	http://example.org/6735481#Topic650-42	
Oxidative stress	http://id.loc.gov/authorities/subjects/sh2003008365	fast	http://example.org/6735481#Topic650-43	
Journalism--Authorship	http://id.loc.gov/authorities/subjects/sh85070737	lcsh	http://example.org/6669748#Topic650-29	
Journalism--Technological innovations	http://id.loc.gov/authorities/subjects/sh2009127906	lcsh	http://example.org/6669748#Topic650-30	
Journalism--History--21st century		lcsh	http://example.org/6669748#Topic650-31	
Online journalism	http://id.loc.gov/authorities/subjects/sh2004000803	lcsh	http://example.org/6669748#Topic650-32	
Reporters and reporting	http://id.loc.gov/authorities/subjects/sh00007534	lcsh	http://example.org/6669748#Topic650-33	
Journalism--Authorship	http://id.loc.gov/authorities/subjects/sh85070737	lcsh	http://example.org/6804843#Topic650-29	
Journalism--Technological innovations	http://id.loc.gov/authorities/subjects/sh2009127906	lcsh	http://example.org/6804843#Topic650-30	
Journalism--History--21st century		lcsh	http://example.org/6804843#Topic650-31	
Online journalism	http://id.loc.gov/authorities/subjects/sh2004000803	lcsh	http://example.org/6804843#Topic650-32	
Reporters and reporting	http://id.loc.gov/authorities/subjects/sh00007534	lcsh	http://example.org/6804843#Topic650-33	
R (Computer program language)	http://id.loc.gov/authorities/subjects/sh2002004407	lcsh	http://example.org/6712194#Topic650-27	
R (Computer program language)	http://id.loc.gov/authorities/subjects/sh2002004407	lcsh	http://example.org/6798679#Topic650-33	
Separation (Technology)	http://id.loc.gov/authorities/subjects/sh85120087	lcsh	http://example.org/6712214#Topic650-27	
Sorbents	http://id.loc.gov/authorities/subjects/sh85125286	lcsh	http://example.org/6712214#Topic650-28	
Intelligent transportation systems	http://id.loc.gov/authorities/subjects/sh93002804	lcsh	http://example.org/6809382#Topic650-31	
Multiagent systems	http://id.loc.gov/authorities/subjects/sh2009010910	lcsh	http://example.org/6809382#Topic650-32	
Automated guided vehicle systems	http://id.loc.gov/authorities/subjects/sh85010080	lcsh	http://example.org/6809382#Topic650-33	
Ceramic materials--Congresses	http://id.loc.gov/authorities/subjects/sh2008100281	lcsh	http://example.org/6807470#Topic650-41	
Porous materials--Congresses	http://id.loc.gov/authorities/subjects/sh2010106568	lcsh	http://example.org/6807470#Topic650-42	
Ceramics in medicine--Congresses		lcsh	http://example.org/6807470#Topic650-43	
Biomedical materials--Congresses	http://id.loc.gov/authorities/subjects/sh2007102013	lcsh	http://example.org/6807470#Topic650-44	
Horses--Diseases	http://id.loc.gov/authorities/subjects/sh85062163	lcsh	http://example.org/6797160#Topic650-29	
Respiratory infections	http://id.loc.gov/authorities/subjects/sh91002859	lcsh	http://example.org/6797160#Topic650-30	
Fermented foods	http://id.loc.gov/authorities/subjects/sh85050241	lcsh	http://example.org/6752490#Topic650-29	
Fermentation	http://id.loc.gov/authorities/subjects/sh85047829	lcsh	http://example.org/6752490#Topic650-30	
Beverages--Microbiology	http://id.loc.gov/authorities/subjects/sh86006223	lcsh	http://example.org/6752490#Topic650-31	
Fermentation	http://id.loc.gov/authorities/subjects/sh85047829	lcsh	http://example.org/6752254#Topic650-36	
Beverages--Microbiology	http://id.loc.gov/authorities/subjects/sh86006223	lcsh	http://example.org/6752254#Topic650-37	
Fermented foods	http://id.loc.gov/authorities/subjects/sh85050241	lcsh	http://example.org/6752254#Topic650-38	
Beverages--Microbiology	http://id.loc.gov/authorities/subjects/sh86006223	fast	http://example.org/6752254#Topic650-39	
Fermentation	http://id.loc.gov/authorities/subjects/sh85047829	fast	http://example.org/6752254#Topic650-40	
Fermented foods	http://id.loc.gov/authorities/subjects/sh85050241	fast	http://example.org/6752254#Topic650-41	
Intervertebral disk--Diseases	http://id.loc.gov/authorities/subjects/sh85067545	lcsh	http://example.org/6797181#Topic650-37	
Dogs--Diseases	http://id.loc.gov/authorities/subjects/sh85038798	lcsh	http://example.org/6797181#Topic650-38	
Cats--Diseases	http://id.loc.gov/authorities/subjects/sh85021264	lcsh	http://example.org/6797181#Topic650-39	
Musculoskeletal system--Diseases	http://id.loc.gov/authorities/subjects/sh85088700	lcsh	http://example.org/6797181#Topic650-40	
Intervertebral Disc Degeneration--veterinary		mesh	http://example.org/6797181#Topic650-41	
Cat Diseases--physiopathology		mesh	http://example.org/6797181#Topic650-42	
Dog Diseases--physiopathology		mesh	http://example.org/6797181#Topic650-43	
Intervertebral Disc--physiology		mesh	http://example.org/6797181#Topic650-44	
Intervertebral Disc Displacement--veterinary		mesh	http://example.org/6797181#Topic650-45	
Rugby football--Coaching	http://id.loc.gov/authorities/subjects/sh93005405	lcsh	http://example.org/6790447#Topic650-34	
Heat storage	http://id.loc.gov/authorities/subjects/sh85059814	lcsh	http://example.org/6809379#Topic650-30	
Energy storage	http://id.loc.gov/authorities/subjects/sh85043149	lcsh	http://example.org/6809379#Topic650-31	
Thermodynamics	http://id.loc.gov/authorities/subjects/sh85134783	lcsh	http://example.org/6809379#Topic650-32	
Founding--Congresses	http://id.loc.gov/authorities/subjects/sh2008104070	lcsh	http://example.org/6855803#Topic650-27	
Metals--Rapid solidification processing--Congresses	http://id.loc.gov/authorities/subjects/sh2010101566	lcsh	http://example.org/6855803#Topic650-28	
Image compression	http://id.loc.gov/authorities/subjects/sh93007919	lcsh	http://example.org/6677758#Topic650-28	
Education, Higher--Computer-assisted instruction	http://id.loc.gov/authorities/subjects/sh2008118911	lcsh	http://example.org/6758366#Topic650-28	
Education, Higher--Effect of technological innovations on	http://id.loc.gov/authorities/subjects/sh86007348	lcsh	http://example.org/6758366#Topic650-29	
Educational technology	http://id.loc.gov/authorities/subjects/sh85041150	lcsh	http://example.org/6758366#Topic650-30	
Broadcast journalism	http://id.loc.gov/authorities/subjects/sh85017001	lcsh	http://example.org/6698159#Topic650-28	
Social sciences--Statistical methods--Computer programs	http://id.loc.gov/authorities/subjects/sh2008111873	lcsh	http://example.org/6814007#Topic650-27	
Advertising	http://id.loc.gov/authorities/subjects/sh85001086	lcsh	http://example.org/6740947#Topic650-30	
Advertising--Management	http://id.loc.gov/authorities/subjects/sh85001144	lcsh	http://example.org/6740947#Topic650-31	
Advertising campaigns	http://id.loc.gov/authorities/subjects/sh85001196	lcsh	http://example.org/6740947#Topic650-32	
Advertising	http://id.loc.gov/authorities/subjects/sh85001086	lcsh	http://example.org/6698053#Topic650-42	
Sales promotion	http://id.loc.gov/authorities/subjects/sh85116738	lcsh	http://example.org/6698053#Topic650-43	
Communication in marketing	http://id.loc.gov/authorities/subjects/sh85029077	lcsh	http://example.org/6698053#Topic650-44	
Advertising	http://id.loc.gov/authorities/subjects/sh85001086	lcsh	http://example.org/6785788#Topic650-31	
Advertising	http://id.loc.gov/authorities/subjects/sh85001086	lcsh	http://example.org/6774010#Topic650-31	
Advertising	http://id.loc.gov/authorities/subjects/sh85001086	lcsh	http://example.org/6672305#Topic650-27	
Advertising	http://id.loc.gov/authorities/subjects/sh85001086	lcsh	http://example.org/6810957#Topic650-33	
Advertising--Social aspects	http://id.loc.gov/authorities/subjects/sh85001172	lcsh	http://example.org/6810957#Topic650-34	
Sales promotion	http://id.loc.gov/authorities/subjects/sh85116738	lcsh	http://example.org/6810957#Topic650-35	
Advertising--Brand name products	http://id.loc.gov/authorities/subjects/sh85001101	lcsh	http://example.org/6810957#Topic650-36	
Advertising	http://id.loc.gov/authorities/subjects/sh85001086	lcsh	http://example.org/6811030#Topic650-25	
Political participation--Technological innovations		lcsh	http://example.org/6803505#Topic650-30	
Social media--Political aspects		lcsh	http://example.org/6803505#Topic650-31	
Online social networks--Political aspects		lcsh	http://example.org/6803505#Topic650-32	
Arab Spring, 2010-	http://id.loc.gov/authorities/subjects/sh2012000135	lcsh	http://example.org/6803505#Topic650-33	
Occupy movement	http://id.loc.gov/authorities/subjects/sh2011005188	lcsh	http://example.org/6803505#Topic650-34	
Twitter		lcsh	http://example.org/6803505#Topic650-35	
Drug receptors	http://id.loc.gov/authorities/subjects/sh85039707	lcsh	http://example.org/6786503#Topic650-30	
Drug receptors	http://id.loc.gov/authorities/subjects/sh85039707	mesh	http://example.org/6786503#Topic650-31	
Ligand-Gated Ion Channels		mesh	http://example.org/6786503#Topic650-32	
Protein binding	http://id.loc.gov/authorities/subjects/sh85107654	mesh	http://example.org/6786503#Topic650-33	
Radioligand assay	http://id.loc.gov/authorities/subjects/sh85110769	mesh	http://example.org/6786503#Topic650-34	
Receptors, G-Protein-Coupled		mesh	http://example.org/6786503#Topic650-35	
Desserts--Juvenile fiction		lcsh	http://example.org/6803081#Topic650-30	
Cooking--Juvenile fiction		lcsh	http://example.org/6803081#Topic650-31	
Blackberries--Juvenile fiction		lcsh	http://example.org/6803081#Topic650-32	
Communication--Philosophy	http://id.loc.gov/authorities/subjects/sh2008101311	lcsh	http://example.org/6698077#Topic650-29	
African Americans--Education	http://id.loc.gov/authorities/subjects/sh85001946	lcsh	http://example.org/6775944#Topic650-27	
Home schooling	http://id.loc.gov/authorities/subjects/sh88002564	lcsh	http://example.org/6775944#Topic650-28	
Black English	http://id.loc.gov/authorities/subjects/sh85014552	lcsh	http://example.org/6849262#Topic650-24	
African Americans--Languages	http://id.loc.gov/authorities/subjects/sh85001961	lcsh	http://example.org/6849262#Topic650-25	
English language--United States--Slang		lcsh	http://example.org/6849262#Topic650-26	
English language--Social aspects--United States	http://id.loc.gov/authorities/subjects/sh2008103173	lcsh	http://example.org/6849262#Topic650-27	
African Americans--Social conditions	http://id.loc.gov/authorities/subjects/sh85001983	lcsh	http://example.org/6849262#Topic650-28	
African Americans--Education--Language arts		lcsh	http://example.org/6849262#Topic650-29	
African expressive cultures		lcsh	http://example.org/6785936#Topic650-50	
Fashion--Africa		lcsh	http://example.org/6785936#Topic650-51	
Clothing and dress--Africa		lcsh	http://example.org/6785936#Topic650-52	
Clothing and dress--African influences		lcsh	http://example.org/6785936#Topic650-53	
Industrialization--Africa		lcsh	http://example.org/6710517#Topic650-30	
Industrial policy--Africa	http://id.loc.gov/authorities/subjects/sh2008123465	lcsh	http://example.org/6710517#Topic650-31	
Mythology, African--Juvenile literature		lcsh	http://example.org/6858985#Topic650-29	
Women--Africa--History		lcsh	http://example.org/6808269#Topic650-30	
Women--South Africa--History		lcsh	http://example.org/6808269#Topic650-31	
Women--Africa--Social conditions	http://id.loc.gov/authorities/subjects/sh2008113563	lcsh	http://example.org/6808269#Topic650-32	
Women--South Africa--Social conditions	http://id.loc.gov/authorities/subjects/sh2010119169	lcsh	http://example.org/6808269#Topic650-33	
Women and war--Africa--History		lcsh	http://example.org/6808269#Topic650-34	
Imperialism--Social aspects--Africa		lcsh	http://example.org/6808269#Topic650-35	
Slave trade--Atlantic Ocean Region--History		lcsh	http://example.org/6665467#Topic650-30	
Slave trade--Africa--History	http://id.loc.gov/authorities/subjects/sh2008111712	lcsh	http://example.org/6665467#Topic650-31	
Slavery--Atlantic Ocean Region--History		lcsh	http://example.org/6665467#Topic650-32	
Slavery--Africa--History	http://id.loc.gov/authorities/subjects/sh2010113229	lcsh	http://example.org/6665467#Topic650-33	
African diaspora--History		lcsh	http://example.org/6665467#Topic650-34	
Information technology--Economic aspects--South Africa		lcsh	http://example.org/6797106#Topic650-33	
Information technology--Economic aspects--Tanzania		lcsh	http://example.org/6797106#Topic650-34	
Economic development--Africa		lcsh	http://example.org/6812249#Topic650-24	
Economics--Africa		lcsh	http://example.org/6812249#Topic650-25	
Slave trade--Europe--History		lcsh	http://example.org/6813532#Topic650-34	
Slave trade--Africa, West--History	http://id.loc.gov/authorities/subjects/sh2010113218	lcsh	http://example.org/6813532#Topic650-35	
Postwar reconstruction--Europe--History--20th century--Case studies		lcsh	http://example.org/6766174#Topic650-22	
Civil war--Europe--History--20th century--Case studies		lcsh	http://example.org/6766174#Topic650-23	
Reconciliation--Political aspects--Europe--History--20th century--Case studies		lcsh	http://example.org/6766174#Topic650-24	
Nationalism--Europe--History--20th century--Case studies		lcsh	http://example.org/6766174#Topic650-25	
Disasters--Philosophy		lcsh	http://example.org/6773932#Topic650-34	
Technology--Philosophy	http://id.loc.gov/authorities/subjects/sh85133166	lcsh	http://example.org/6773932#Topic650-35	
