Val	match-ID-F	score-lc	Column 1	LCP	match-ID	score	Cor	LCC	score-c	Column 2	Column 3	Column 4	blank
Brunel, Clovis Félix, 1884- 	n86042529	80	Brunel, Clovis Félix, 1884- 				Brunel, Clovis Félix, 1884- 			Person		http://example.org/1093020#Agent600-18	
Rowland, Benjamin, 1904-1972	n50022316	100	Rowland, Benjamin, 1904-1972	n50022316	n50022316	1	Rowland, Benjamin, 1904-1972			Person		http://example.org/1086936#Agent100-11	
Huguet, Jaime, 15th century			Huguet, Jaime, 15th century				Huguet, Jaime, 15th century			Person		http://example.org/1086936#Agent600-19	
Jaurès, Jean, 1859-1914	n79118990	98	Jaurès, Jean, 1859-1914	n79118990	n79118990	0.9565217391	Jaurès, Jean, 1859-1914			Person		http://example.org/1039541#Agent100-10	
Vandervelde, Emile, 1866-1938	n90677787	100	Vandervelde, Emile, 1866-1938	n90677787	n90677787	0.9655172414	Vandervelde, Emile, 1866-1938			Person		http://example.org/1039541#Agent700-20	
Horne, Elinor Clark, 1918-	n86007966	100	Horne, Elinor Clark, 1918-	n86007966	n86007966	0.8666666667	Horne, Elinor Clark, 1918-			Person		http://example.org/1024652#Agent100-12	
Jay, Robert R			Jay, Robert R				Jay, Robert R			Person		http://example.org/1026677#Agent100-11	
Paish, Wilf	n85819049	100	Paish, Wilf				Paish, Wilf			Person		http://example.org/1015870#Agent100-13	
Iqbal, Muhammad, Sir, 1877-1938	n79110521	100	Iqbal, Muhammad, Sir, 1877-1938	n79110521	n79110521	0.935483871	Iqbal, Muhammad, Sir, 1877-1938			Person		http://example.org/1098245#Agent100-10	
Słonimski, Antoni, 1895-1976	n82048727	100	Słonimski, Antoni, 1895-1976	n82048727	n82048727	1	Słonimski, Antoni, 1895-1976			Person		http://example.org/1098353#Agent100-10	
Weiler, Clemens, 1909-	n85216679	100	Weiler, Clemens, 1909-	n85216679	n85216679	1	Weiler, Clemens, 1909-			Person		http://example.org/1086809#Agent100-13	
Jawlensky, Alexej von, 1864-1941	n81128287	100	Jawlensky, Alexej von, 1864-1941	n81128287	n81128287	0.9393939394	Jawlensky, Alexej von, 1864-1941			Person		http://example.org/1086809#Agent600-24	
Jawlensky, Alexej von, 1864-1941	n81128287	100	Jawlensky, Alexej von, 1864-1941	n81128287	n81128287	0.9393939394	Jawlensky, Alexej von, 1864-1941			Person		http://example.org/1086809#Agent700-25	
Ripon Society	n50057226	100	Ripon Society		n50057226		Ripon Society	n50057226	0.9230769231	Organization		http://example.org/1023758#Agent110-15	
Republican Party (U.S. : 1854- )	n80067040	100	Republican Party (U.S. : 1854- )		n80067040		Republican Party (U.S. : 1854- )	n80067040	1	Organization		http://example.org/1023758#Agent610-23	
Brown, Clifford W. (Clifford Waters), 1942-	n83329276	100	Brown, Clifford W. (Clifford Waters), 1942-	n83329276	n83329276	1	Brown, Clifford W. (Clifford Waters), 1942-			Person		http://example.org/1023758#Agent700-26	
Oberholtzer, Ellis Paxson, 1868-1936	n50035409	100	Oberholtzer, Ellis Paxson, 1868-1936	n50035409	n50035409	1	Oberholtzer, Ellis Paxson, 1868-1936			Person		http://example.org/1019505#Agent100-11	
Cooke, Jay, 1821-1905	n50027306	100	Cooke, Jay, 1821-1905	n50027306	n50027306	1	Cooke, Jay, 1821-1905			Person		http://example.org/1019505#Agent600-19	
Larson, Henrietta M. (Henrietta Melia)	nr94040582	100	Larson, Henrietta M. (Henrietta Melia)	nr94040582	nr94040582	1	Larson, Henrietta M. (Henrietta Melia)			Person		http://example.org/1018182#Agent100-11	
Cooke, Jay, 1821-1905	n50027306	100	Cooke, Jay, 1821-1905	n50027306	n50027306	1	Cooke, Jay, 1821-1905			Person		http://example.org/1018182#Agent600-19	
Grodinsky, Julius, 1896-1962	n80118510	100	Grodinsky, Julius, 1896-1962	n80118510	n80118510	1	Grodinsky, Julius, 1896-1962			Person		http://example.org/1007881#Agent100-11	
Gould, Jay, 1836-1892	n50035745	100	Gould, Jay, 1836-1892	n50035745	n50035745	1	Gould, Jay, 1836-1892			Person		http://example.org/1007881#Agent600-20	
Konferencia o jazyku a štýle súčasnej slovenskej prózy, Bratislava? 1964			Konferencia o jazyku a štýle súčasnej slovenskej prózy, Bratislava? 1964				Konferencia o jazyku a štýle súčasnej slovenskej prózy, Bratislava? 1964			Person		http://example.org/1096756#Agent100-10	
Združenie slovenských jazykovedcev			Združenie slovenských jazykovedcev				Združenie slovenských jazykovedcev			Organization		http://example.org/1096756#Agent710-20	
Janko, Josef	n86004580	100	Janko, Josef				Janko, Josef			Person		http://example.org/1096066#Agent100-10	
Universita Karlova	n80038495	94	Universita Karlova		n80038495		Universita Karlova	n80038495	0.8947368421	Organization		http://example.org/1096066#Agent810-21	
Russo, William	n83043589	100	Russo, William				Russo, William			Person		http://example.org/1075860#Agent100-12	
Hodeir, André, 1921-2011	n50034620	98	Hodeir, André, 1921-2011	n50034620	n50034620	1	Hodeir, André, 1921-2011			Person		http://example.org/1082886#Agent100-15	
Williams, Martin T	n96049065	81	Williams, Martin T				Williams, Martin T			Person		http://example.org/1082883#Agent100-13	
Williams, Martin T	n96049065	81	Williams, Martin T				Williams, Martin T			Person		http://example.org/1082884#Agent100-13	
Stewart, Rex William, 1907-1967	n82122655	84	Stewart, Rex William, 1907-1967				Stewart, Rex William, 1907-1967			Person		http://example.org/1082880#Agent100-13	
Gold, Robert S., 1924-	n50034360	100	Gold, Robert S., 1924-	n50034360	n50034360	0.8461538462	Gold, Robert S., 1924-			Person		http://example.org/105877#Agent100-11	
Barral, Marcel	n83068586	100	Barral, Marcel	n83068586	n83068586	1	Barral, Marcel			Person		http://example.org/1094847#Agent100-10	
Favre, Jean-Baptiste Castor, 1727-1783	n81061690	100	Favre, Jean Baptiste Castor, 1727-1783	n81061690	n81061690	0.9736842105	Favre, Jean Baptiste Castor, 1727-1783			Person		http://example.org/1094847#Agent600-18	
[Bellot, Jacques], fl 1580			[Bellot, Jacques], fl 1580				[Bellot, Jacques], fl 1580			Person		http://example.org/1095345#Agent100-10	
Spira, Theodor, 1885-	no2004026521	100	Spira, Theodor, 1885-	no2004026521	no2004026521	1	Spira, Theodor, 1885-			Person		http://example.org/1095345#Agent700-20	
K. Akademie der wissenschaften, Vienna	n82005588	90	K. Akademie der wissenschaften, Vienna				K. Akademie der wissenschaften, Vienna			Organization		http://example.org/1095345#Agent710-21	
Baudrillart, Henri Joseph Léon, 1821-1892	nr97044967	99	Baudrillart, Henri Joseph Léon, 1821-1892	nr97044967	nr97044967	0.9761904762	Baudrillart, Henri Joseph Léon, 1821-1892			Person		http://example.org/1040552#Agent100-10	
Bodin, Jean, 1530-1596	n50010058	100	Bodin, Jean, 1530-1596	n50010058	n50010058	0.9565217391	Bodin, Jean, 1530-1596			Person		http://example.org/1040552#Agent600-18	
Réau, Louis, 1881-1961	n95050168	97	Réau, Louis, 1881-1961	n95050168	n95050168	1	Réau, Louis, 1881-1961			Person		http://example.org/1083948#Agent100-10	
Pigalle, Jean-Baptiste, 1714-1785	n86146960	100	Pigalle, Jean-Baptiste, 1714-1785	n86146960	n86146960	1	Pigalle, Jean-Baptiste, 1714-1785			Person		http://example.org/1083948#Agent600-18	
Cooper, Susan, 1935-	n79055718	100	Cooper, Susan, 1935-	n79055718	n79055718	0.8333333333	Cooper, Susan, 1935-			Person		http://example.org/1013505#Agent100-11	
Priestley, J. B. (John Boynton), 1894-1984	n79116394	100	Priestley, J. B. (John Boynton), 1894-1984	n79116394	n79116394	0.9761904762	Priestley, J. B. (John Boynton), 1894-1984			Person		http://example.org/1013505#Agent600-20	
Ridder, André de, 1888-			Ridder, André de, 1888-				Ridder, André de, 1888-			Person		http://example.org/1085337#Agent100-10	
Chardin, Jean Baptiste Siméon, 1699-1779	n79061326	99	Chardin, Jean Baptiste Siméon, 1699-1779	n79061326	n79061326	0.9512195122	Chardin, Jean Baptiste Siméon, 1699-1779			Person		http://example.org/1085337#Agent600-18	
Schau, Michael, 1945-			Schau, Michael, 1945-				Schau, Michael, 1945-			Person		http://example.org/1042265#Agent100-11	
Leyendecker, J. C., 1874-1951			Leyendecker, J. C., 1874-1951				Leyendecker, J. C., 1874-1951			Person		http://example.org/1042265#Agent600-19	
Leyendecker, J. C., 1874-1951			Leyendecker, J. C., 1874-1951				Leyendecker, J. C., 1874-1951			Person		http://example.org/1042265#Agent700-20	
Valenta, Edvard	n85043902	100	Valenta, Edvard	n85043902	n85043902	1	Valenta, Edvard			Person		http://example.org/1095811#Agent100-10	
Heyberger, Anna	no99036761	100	Heyberger, Anna	no99036761	no99036761	1	Heyberger, Anna			Person		http://example.org/1061381#Agent100-10	
Comenius, Johann Amos, 1592-1670	n80044770	100	Comenius, Johann Amos, 1592-1670	n80044770	n80044770	1	Comenius, Johann Amos, 1592-1670			Person		http://example.org/1061381#Agent600-18	
Arp, Jean, 1887-1966	n79134995	100	Arp, Jean, 1887-1966	n79134995	n79134995	0.9523809524	Arp, Jean, 1887-1966			Person		http://example.org/102999#Agent100-9	
Noguchi, Isamu, 1904-1988	n80005836	100	Noguchi, Isamu, 1904-1988	n80005836	n80005836	1	Noguchi, Isamu, 1904-1988			Person		http://example.org/102999#Agent700-18	
Arp, Jean, 1887-1966	n79134995	100	Arp, Jean, 1887-1966	n79134995	n79134995	0.9523809524	Arp, Jean, 1887-1966			Person		http://example.org/1083917#Agent100-12	
Hours, Madeleine, 1913-2005	n50030001	100	Hours, Madeleine, 1913-2005	n50030001	n50030001	1	Hours, Madeleine, 1913-2005			Person		http://example.org/1085344#Agent100-12	
Corot, Jean-Baptiste-Camille, 1796-1875	n50020661	100	Corot, Jean-Baptiste-Camille, 1796-1875	n50020661	n50020661	0.975	Corot, Jean-Baptiste-Camille, 1796-1875			Person		http://example.org/1085344#Agent700-22	
Barbault, Jean, 1718-1762			Barbault, Jean, 1718-1762				Barbault, Jean, 1718-1762			Person		http://example.org/109161#Agent100-9	
Barbault, Jean, 1718-1762			Barbault, Jean, 1718-1762				Barbault, Jean, 1718-1762			Person		http://example.org/109161#Agent600-17	
Volle, Nathalie	nr89008105	100	Volle, Nathalie	nr89008105	nr89008105	0.9375	Volle, Nathalie			Person		http://example.org/109161#Agent700-18	
Rosenberg, Pierre	n79061307	100	Rosenberg, Pierre	n79061307	n79061307	1	Rosenberg, Pierre			Person		http://example.org/109161#Agent700-19	
Beauvais (France) Musée départemental de l'Oise			Beauvais (France) Musée départemental de l'Oise				Beauvais (France) Musée départemental de l'Oise			Jurisdiction		http://example.org/109161#Agent710-20	
Musée des beaux-arts, Angers	n84050060	87	Musée des beaux-arts, Angers				Musée des beaux-arts, Angers			Organization		http://example.org/109161#Agent710-21	
Musée de Valence (Valence, Drôme, France)	n85261370	97	Musée de Valence (Valence, Drôme, France)		n85261370		Musée de Valence (Valence, Drôme, France)	n85261370	0.9069767442	Organization		http://example.org/109161#Agent710-22	
Cocteau, Jean, 1889-1963	n79007043	100	Cocteau, Jean, 1889-1963	n79007043	n79007043	0.96	Cocteau, Jean, 1889-1963			Person		http://example.org/1074289#Agent100-9	
Cocteau, Jean, 1889-1963	n79007043	100	Cocteau, Jean, 1889-1963	n79007043	n79007043	0.96	Cocteau, Jean, 1889-1963			Person		http://example.org/1074289#Agent600-17	
Fifield, William, 1916-1987	n50002718	100	Fifield, William, 1916-1987	n50002718	n50002718	1	Fifield, William, 1916-1987			Person		http://example.org/1074289#Agent600-18	
Fifield, William, 1916-1987	n50002718	100	Fifield, William, 1916-1987	n50002718	n50002718	1	Fifield, William, 1916-1987			Person		http://example.org/1074289#Agent700-19	
Fifield, William, 1916-1987	n50002718	100	Fifield, William, 1916-1987	n50002718	n50002718	1	Fifield, William, 1916-1987			Person		http://example.org/1038722#Agent100-12	
Cocteau, Jean, 1889-1963	n79007043	100	Cocteau, Jean, 1889-1963	n79007043	n79007043	0.96	Cocteau, Jean, 1889-1963			Person		http://example.org/1038722#Agent600-21	
Samaran, Charles, 1879-1982	n83068056	100	Samaran, Charles, 1879-1982				Samaran, Charles, 1879-1982			Person		http://example.org/1024944#Agent100-10	
Bilhères-Lagraulas, Jean de, cardinal, 1430?-1499			Bilhères-Lagraulas, Jean de, cardinal, 1430?-1499				Bilhères-Lagraulas, Jean de, cardinal, 1430?-1499			Person		http://example.org/1024944#Agent600-19	
Donnelly, Joseph P.	n50026713	100	Donnelly, Joseph P	n50026713	n50026713	0.9473684211	Donnelly, Joseph P			Person		http://example.org/107469#Agent100-15	
Brébeuf, Jean de, Saint, 1593-1649	n50044826	98	Brébeuf, Jean de, Saint, 1593-1649	n50044826	n50044826	0.9705882353	Brébeuf, Jean de, Saint, 1593-1649			Person		http://example.org/107469#Agent600-23	
Dufourcq, Norbert, 1904-1990	n50033077	100	Dufourcq, Norbert, 1904-1990	n50033077	n50033077	0.9655172414	Dufourcq, Norbert, 1904-1990			Person		http://example.org/1083102#Agent100-11	
Joyeuse, Jean de, 17th century			Joyeuse, Jean de, 17th century				Joyeuse, Jean de, 17th century			Person		http://example.org/1083102#Agent600-19	
Prince, Suzanne, 1918-			Prince, Suzanne, 1918-				Prince, Suzanne, 1918-			Person		http://example.org/1075725#Agent100-9	
Daulé, Jean-Denis, 1766-1852	no2007082416	98	Daulé, Jean-Denis, 1766-1852	no2007082416	no2007082416	1	Daulé, Jean-Denis, 1766-1852			Person		http://example.org/1075725#Agent600-19	
Gagnon, François Marc, 1935-	n79024885	98	Gagnon, François Marc, 1935-	n79024885	n79024885	0.9642857143	Gagnon, François Marc, 1935-			Person		http://example.org/1086561#Agent100-13	
Dubuffet, Jean, 1901-1985	n79134984	100	Dubuffet, Jean, 1901-1985	n79134984	n79134984	1	Dubuffet, Jean, 1901-1985			Person		http://example.org/1086561#Agent600-22	
Dubuffet, Jean, 1901-1985	n79134984	100	Dubuffet, Jean, 1901-1985	n79134984	n79134984	1	Dubuffet, Jean, 1901-1985			Person		http://example.org/1086561#Agent700-25	
Loreau, Max	n50042299	100	Loreau, Max	n50042299	n50042299	1	Loreau, Max			Person		http://example.org/1010592#Agent100-10	
Dubuffet, Jean, 1901-1985	n79134984	100	Dubuffet, Jean, 1901-1985	n79134984	n79134984	1	Dubuffet, Jean, 1901-1985			Person		http://example.org/1010592#Agent600-19	
Delorenzo, Anthony	n86036807	100	Delorenzo, Anthony	n86036807	n86036807	1	Delorenzo, Anthony			Person		http://example.org/1001385#Agent100-13	
Dunand, Jean, 1877-1942	n86007678	100	Dunand, Jean, 1877-1942	n86007678	n86007678	1	Dunand, Jean, 1877-1942			Person		http://example.org/1001385#Agent600-22	
Dunand, Jean, 1877-1942	n86007678	100	Dunand, Jean, 1877-1942	n86007678	n86007678	1	Dunand, Jean, 1877-1942			Person		http://example.org/1001385#Agent700-26	
Wescher, Paul Reinhold, 1894-			Wescher, Paul Reinhold, 1894-				Wescher, Paul Reinhold, 1894-			Person		http://example.org/1086572#Agent100-10	
Foucquet, Jehan, 1415?-1480?			Foucquet, Jehan, 1415?-1480?				Foucquet, Jehan, 1415?-1480?			Person		http://example.org/1086572#Agent600-19	
Winkworth, Eveline Byam Shaw			Winkworth, Eveline Byam Shaw				Winkworth, Eveline Byam Shaw			Person		http://example.org/1086572#Agent700-20	
Allen, Edward Weber, 1885-1976	n87837366	100	Allen, Edward Weber, 1885-1976	n87837366	n87837366	1	Allen, Edward Weber, 1885-1976			Person		http://example.org/1010101#Agent100-9	
La Pérouse, Jean-François de Galaup, comte de, 1741-1788	n50082863	98	La Pérouse, Jean-François de Galaup, comte de, 1741-1788	n50082863	n50082863	0.9824561404	La Pérouse, Jean-François de Galaup, comte de, 1741-1788			Person		http://example.org/1010101#Agent600-18	
California Historical Society	n50059108	100	California Historical Society		n50059108		California Historical Society	n50059108	0.9310344828	Organization		http://example.org/1010101#Agent710-19	
Carité, Jean-Marc	n88614978	97	Carité, Jean-Marc	n88614978	n88614978	1	Carité, Jean-Marc			Person		http://example.org/1068724#Agent100-9	
Giono, Jean, 1895-1970	n80045867	100	Giono, Jean, 1895-1970	n80045867	n80045867	0.9565217391	Giono, Jean, 1895-1970			Person		http://example.org/1068724#Agent600-17	
Lister, Reginald			Lister, Reginald				Lister, Reginald			Person		http://example.org/1086597#Agent100-10	
Goujon, Jean, 16th century	n88628639	87	Goujon, Jean, 16th century				Goujon, Jean, 16th century			Person		http://example.org/1086597#Agent600-21	
Mercier, Louis-Sébastien, 1740-1814	n50035959	98	Mercier, Louis-Sébastien, 1740-1814	n50035959	n50035959	0.9722222222	Mercier, Louis-Sébastien, 1740-1814			Person		http://example.org/1020235#Agent100-9	
Macek, Josef, 1887-1972	no2012119811	100	Macek, Josef, 1887-1972	no2012119811	no2012119811	1	Macek, Josef, 1887-1972			Person		http://example.org/1040737#Agent100-10	
Hus, Jan, 1369?-1415	n80057048	100	Hus, Jan, 1369?-1415	n80057048	n80057048	1	Hus, Jan, 1369?-1415			Person		http://example.org/1040737#Agent600-19	
Jansen, Albert, b 1833			Jansen, Albert, b 1833				Jansen, Albert, b 1833			Person		http://example.org/1074438#Agent100-11	
Rousseau, Jean-Jacques, 1712-1778	n79008220	100	Rousseau, Jean-Jacques, 1712-1778	n79008220	n79008220	0.9705882353	Rousseau, Jean-Jacques, 1712-1778			Person		http://example.org/1074438#Agent600-19	
Derathé, Robert	n83800215	96	Derathé, Robert	n83800215	n83800215	1	Derathé, Robert			Person		http://example.org/1039302#Agent100-10	
Rousseau, Jean-Jacques, 1712-1778	n79008220	100	Rousseau, Jean-Jacques, 1712-1778	n79008220	n79008220	0.9705882353	Rousseau, Jean-Jacques, 1712-1778			Person		http://example.org/1039302#Agent600-19	
Gobbers, Walter, 1926-	n91010044	100	Gobbers, Walter, 1926-	n91010044	n91010044	0.8461538462	Gobbers, Walter, 1926-			Person		http://example.org/1025106#Agent100-11	
Rousseau, Jean-Jacques, 1712-1778	n79008220	100	Rousseau, Jean-Jacques, 1712-1778	n79008220	n79008220	0.9705882353	Rousseau, Jean-Jacques, 1712-1778			Person		http://example.org/1025106#Agent600-20	
Koninklijke Vlaamse Academie voor Taal- en Letterkunde	n79049108	100	Koninklijke Vlaamse Academie voor Taal- en Letterkunde		n79049108		Koninklijke Vlaamse Academie voor Taal- en Letterkunde	n79049108	1	Organization		http://example.org/1025106#Agent810-22	
Lecercle, Jean-Louis	n85006398	100	Lecercle, Jean-Louis	n85006398	n85006398	1	Lecercle, Jean-Louis			Person		http://example.org/1031668#Agent100-11	
Rousseau, Jean-Jacques, 1712-1778	n79008220	100	Rousseau, Jean-Jacques, 1712-1778	n79008220	n79008220	0.9705882353	Rousseau, Jean-Jacques, 1712-1778			Person		http://example.org/1031668#Agent600-21	
Glum, Friedrich, 1891-1974	no2006007983	100	Glum, Friedrich, 1891-1974	no2006007983	no2006007983	1	Glum, Friedrich, 1891-1974			Person		http://example.org/1039307#Agent100-10	
Rousseau, Jean-Jacques, 1712-1778	n79008220	100	Rousseau, Jean-Jacques, 1712-1778	n79008220	n79008220	0.9705882353	Rousseau, Jean-Jacques, 1712-1778			Person		http://example.org/1039307#Agent600-18	
Meylan, Aug. (Auguste), 1841-1897	no2007005981	100	Meylan, Aug. (Auguste), 1841-1897	no2007005981	no2007005981	1	Meylan, Aug. (Auguste), 1841-1897			Person		http://example.org/105822#Agent100-9	
Rousseau, Jean-Jacques, 1712-1778	n79008220	100	Rousseau, Jean-Jacques, 1712-1778	n79008220	n79008220	0.9705882353	Rousseau, Jean-Jacques, 1712-1778			Person		http://example.org/105822#Agent600-18	
